Time,Tag_Group,Equipment,Tag_Name,Value,Quality,Source_File
2025-10-20 13:51:56.356,WeighFeeder,CVB_13A,Motor_Current,15.91,Good,WF with current data.csv
2025-10-20 13:51:56.356,WeighFeeder,FEB_002,Belt_Speed,0.34,Good,WF with current data.csv
2025-10-20 13:51:56.356,WeighFeeder,CVB_109,Motor_Current,28.04,Good,WF with current data.csv
2025-10-20 13:51:57.360,WeighFeeder,FEB_002,Load,116.17,Good,WF with current data.csv
2025-10-20 13:51:58.363,WeighFeeder,FEB_002,Load,116.53,Good,WF with current data.csv
2025-10-20 13:51:58.363,WeighFeeder,Other,Rolling_Avg,129.15,Good,WF with current data.csv
2025-10-20 13:52:08.359,WeighFeeder,Other,Rolling_Avg,128.0,Good,WF with current data.csv
2025-10-20 13:52:13.358,WeighFeeder,CVB_13A,Motor_Current,16.24,Good,WF with current data.csv
2025-10-20 13:52:13.358,WeighFeeder,CVB_109,Motor_Current,26.85,Good,WF with current data.csv
2025-10-20 13:52:13.358,WeighFeeder,FEB_002,Belt_Speed,0.33,Good,WF with current data.csv
2025-10-20 13:52:14.357,WeighFeeder,FEB_002,Belt_Speed,0.33,Good,WF with current data.csv
2025-10-20 13:52:14.358,WeighFeeder,CVB_109,Motor_Current,27.1,Good,WF with current data.csv
2025-10-20 13:52:14.358,WeighFeeder,CVB_13A,Motor_Current,16.02,Good,WF with current data.csv
2025-10-20 13:52:15.852,WeighFeeder,Other,Rolling_Avg,128.0,Good,WF with current data.csv
2025-10-20 13:52:15.852,WeighFeeder,Other,Other,1.0,Good,WF with current data.csv
2025-10-20 13:52:16.363,WeighFeeder,FEB_002,Load,118.73,Good,WF with current data.csv
2025-10-20 13:52:17.358,WeighFeeder,FEB_002,Load,118.88,Good,WF with current data.csv
2025-10-20 13:52:28.360,WeighFeeder,Other,Rolling_Avg,129.34,Good,WF with current data.csv
2025-10-20 13:52:32.359,WeighFeeder,CVB_109,Motor_Current,28.73,Good,WF with current data.csv
2025-10-20 13:52:32.359,WeighFeeder,FEB_002,Belt_Speed,0.33,Good,WF with current data.csv
2025-10-20 13:52:32.359,WeighFeeder,CVB_13A,Motor_Current,16.31,Good,WF with current data.csv
2025-10-20 13:52:33.358,WeighFeeder,FEB_002,Belt_Speed,0.34,Good,WF with current data.csv
2025-10-20 13:52:33.359,WeighFeeder,CVB_13A,Motor_Current,15.89,Good,WF with current data.csv
2025-10-20 13:52:33.359,WeighFeeder,CVB_109,Motor_Current,27.08,Good,WF with current data.csv
2025-10-20 13:52:34.357,WeighFeeder,FEB_002,Load,116.6,Good,WF with current data.csv
2025-10-20 13:52:35.366,WeighFeeder,FEB_002,Load,115.34,Good,WF with current data.csv
2025-10-20 13:52:38.375,WeighFeeder,Other,Rolling_Avg,130.48,Good,WF with current data.csv
2025-10-20 13:52:45.821,WeighFeeder,Other,Other,1.0,Good,WF with current data.csv
2025-10-20 13:52:48.362,WeighFeeder,Other,Rolling_Avg,129.08,Good,WF with current data.csv
2025-10-20 13:52:49.363,WeighFeeder,FEB_002,Setpoint,0.0,Good,WF with current data.csv
2025-10-20 13:52:50.368,WeighFeeder,CVB_109,Motor_Current,28.38,Good,WF with current data.csv
2025-10-20 13:52:50.368,WeighFeeder,FEB_002,Belt_Speed,0.28,Good,WF with current data.csv
2025-10-20 13:52:50.368,WeighFeeder,CVB_13A,Motor_Current,16.21,Good,WF with current data.csv
2025-10-20 13:52:51.358,WeighFeeder,FEB_002,Belt_Speed,0.2,Good,WF with current data.csv
2025-10-20 13:52:51.358,WeighFeeder,CVB_109,Motor_Current,27.76,Good,WF with current data.csv
2025-10-20 13:52:51.358,WeighFeeder,CVB_13A,Motor_Current,16.23,Good,WF with current data.csv
2025-10-20 13:52:52.360,WeighFeeder,FEB_002,Load,116.59,Good,WF with current data.csv
2025-10-20 13:52:52.360,WeighFeeder,FEB_002,Feedrate,0.0,Good,WF with current data.csv
2025-10-20 13:52:53.364,WeighFeeder,FEB_002,Load,115.84,Good,WF with current data.csv
2025-10-20 13:52:58.363,WeighFeeder,Other,Rolling_Avg,129.21,Good,WF with current data.csv
2025-10-20 13:53:08.366,WeighFeeder,FEB_002,Belt_Speed,0.0,Good,WF with current data.csv
2025-10-20 13:53:08.366,WeighFeeder,Other,Rolling_Avg,128.75,Good,WF with current data.csv
2025-10-20 13:53:08.366,WeighFeeder,CVB_13A,Motor_Current,15.84,Good,WF with current data.csv
2025-10-20 13:53:08.366,WeighFeeder,CVB_109,Motor_Current,26.55,Good,WF with current data.csv
2025-10-20 13:53:09.365,WeighFeeder,FEB_002,Belt_Speed,0.0,Good,WF with current data.csv
2025-10-20 13:53:09.365,WeighFeeder,CVB_13A,Motor_Current,16.18,Good,WF with current data.csv
2025-10-20 13:53:09.365,WeighFeeder,CVB_109,Motor_Current,26.67,Good,WF with current data.csv
2025-10-20 13:53:11.368,WeighFeeder,FEB_002,Load,115.78,Good,WF with current data.csv
2025-10-20 13:53:12.363,WeighFeeder,FEB_002,Load,119.11,Good,WF with current data.csv
2025-10-20 13:53:15.826,WeighFeeder,FEB_002,Setpoint,0.0,Good,WF with current data.csv
2025-10-20 13:53:15.826,WeighFeeder,Other,Other,1.0,Good,WF with current data.csv
2025-10-20 13:53:15.826,WeighFeeder,Other,Rolling_Avg,128.75,Good,WF with current data.csv
2025-10-20 13:53:15.826,WeighFeeder,FEB_002,Feedrate,0.0,Good,WF with current data.csv
2025-10-20 13:53:18.362,WeighFeeder,Other,Rolling_Avg,131.22,Good,WF with current data.csv
2025-10-20 13:53:27.362,WeighFeeder,CVB_109,Motor_Current,28.0,Good,WF with current data.csv
2025-10-20 13:53:27.362,WeighFeeder,CVB_13A,Motor_Current,15.97,Good,WF with current data.csv
2025-10-20 13:53:27.362,WeighFeeder,FEB_002,Belt_Speed,0.3,Good,WF with current data.csv
2025-10-20 13:53:28.363,WeighFeeder,CVB_109,Motor_Current,26.56,Good,WF with current data.csv
2025-10-20 13:53:28.363,WeighFeeder,CVB_13A,Motor_Current,16.0,Good,WF with current data.csv
2025-10-20 13:53:28.363,WeighFeeder,Other,Rolling_Avg,128.05,Good,WF with current data.csv
2025-10-20 13:53:28.363,WeighFeeder,FEB_002,Belt_Speed,0.31,Good,WF with current data.csv
2025-10-20 13:53:29.362,WeighFeeder,FEB_002,Load,114.33,Good,WF with current data.csv
2025-10-20 13:53:30.369,WeighFeeder,FEB_002,Load,105.22,Good,WF with current data.csv
2025-10-20 13:53:39.386,WeighFeeder,Other,Rolling_Avg,127.31,Good,WF with current data.csv
2025-10-20 13:53:45.385,WeighFeeder,FEB_002,Belt_Speed,0.35,Good,WF with current data.csv
2025-10-20 13:53:45.386,WeighFeeder,CVB_13A,Motor_Current,16.3,Good,WF with current data.csv
2025-10-20 13:53:45.386,WeighFeeder,CVB_109,Motor_Current,27.72,Good,WF with current data.csv
2025-10-20 13:53:45.846,WeighFeeder,Other,Other,1.0,Good,WF with current data.csv
2025-10-20 13:53:45.846,WeighFeeder,Other,Rolling_Avg,130.03,Good,WF with current data.csv
2025-10-20 13:53:45.846,WeighFeeder,FEB_002,Belt_Speed,0.36,Good,WF with current data.csv
2025-10-20 13:53:45.846,WeighFeeder,CVB_13A,Motor_Current,16.23,Good,WF with current data.csv
2025-10-20 13:53:45.846,WeighFeeder,CVB_109,Motor_Current,28.01,Good,WF with current data.csv
2025-10-20 13:53:47.382,WeighFeeder,FEB_002,Load,111.27,Good,WF with current data.csv
2025-10-20 13:53:48.380,WeighFeeder,FEB_002,Load,106.44,Good,WF with current data.csv
2025-10-20 13:53:58.380,WeighFeeder,Other,Rolling_Avg,127.31,Good,WF with current data.csv
2025-10-20 13:54:03.384,WeighFeeder,CVB_109,Motor_Current,26.94,Good,WF with current data.csv
2025-10-20 13:54:03.384,WeighFeeder,CVB_13A,Motor_Current,15.9,Good,WF with current data.csv
2025-10-20 13:54:03.384,WeighFeeder,FEB_002,Belt_Speed,0.36,Good,WF with current data.csv
2025-10-20 13:54:04.385,WeighFeeder,CVB_109,Motor_Current,28.14,Good,WF with current data.csv
2025-10-20 13:54:04.385,WeighFeeder,CVB_13A,Motor_Current,16.18,Good,WF with current data.csv
2025-10-20 13:54:04.385,WeighFeeder,FEB_002,Belt_Speed,0.36,Good,WF with current data.csv
2025-10-20 13:54:06.380,WeighFeeder,FEB_002,Load,108.04,Good,WF with current data.csv
2025-10-20 13:54:07.384,WeighFeeder,FEB_002,Load,107.53,Good,WF with current data.csv
2025-10-20 13:54:08.378,WeighFeeder,Other,Rolling_Avg,127.85,Good,WF with current data.csv
2025-10-20 13:54:15.843,WeighFeeder,Other,Other,1.0,Good,WF with current data.csv
2025-10-20 13:54:18.383,WeighFeeder,Other,Rolling_Avg,128.99,Good,WF with current data.csv
2025-10-20 13:54:22.385,WeighFeeder,CVB_13A,Motor_Current,15.86,Good,WF with current data.csv
2025-10-20 13:54:22.385,WeighFeeder,FEB_002,Belt_Speed,0.36,Good,WF with current data.csv
2025-10-20 13:54:22.385,WeighFeeder,CVB_109,Motor_Current,26.63,Good,WF with current data.csv
2025-10-20 13:54:23.386,WeighFeeder,FEB_002,Belt_Speed,0.36,Good,WF with current data.csv
2025-10-20 13:54:23.387,WeighFeeder,CVB_13A,Motor_Current,16.32,Good,WF with current data.csv
2025-10-20 13:54:23.387,WeighFeeder,CVB_109,Motor_Current,27.15,Good,WF with current data.csv
2025-10-20 13:54:24.381,WeighFeeder,FEB_002,Load,112.35,Good,WF with current data.csv
2025-10-20 13:54:25.377,WeighFeeder,FEB_002,Load,112.58,Good,WF with current data.csv
2025-10-20 13:54:28.379,WeighFeeder,Other,Rolling_Avg,129.21,Good,WF with current data.csv
2025-10-20 13:54:39.390,WeighFeeder,Other,Rolling_Avg,126.51,Good,WF with current data.csv
2025-10-20 13:54:40.393,WeighFeeder,CVB_13A,Motor_Current,15.88,Good,WF with current data.csv
2025-10-20 13:54:40.393,WeighFeeder,CVB_109,Motor_Current,28.66,Good,WF with current data.csv
2025-10-20 13:54:40.393,WeighFeeder,FEB_002,Belt_Speed,0.35,Good,WF with current data.csv
2025-10-20 13:54:41.386,WeighFeeder,CVB_13A,Motor_Current,15.91,Good,WF with current data.csv
2025-10-20 13:54:42.396,WeighFeeder,CVB_109,Motor_Current,26.76,Good,WF with current data.csv
2025-10-20 13:54:42.396,WeighFeeder,FEB_002,Load,116.1,Good,WF with current data.csv
2025-10-20 13:54:42.396,WeighFeeder,FEB_002,Belt_Speed,0.34,Good,WF with current data.csv
2025-10-20 13:54:43.380,WeighFeeder,FEB_002,Load,116.55,Good,WF with current data.csv
2025-10-20 13:54:45.833,WeighFeeder,Other,Other,1.0,Good,WF with current data.csv
2025-10-20 13:54:45.833,WeighFeeder,Other,Rolling_Avg,126.51,Good,WF with current data.csv
2025-10-20 13:54:58.384,WeighFeeder,CVB_109,Motor_Current,28.01,Good,WF with current data.csv
2025-10-20 13:54:58.384,WeighFeeder,CVB_13A,Motor_Current,16.17,Good,WF with current data.csv
2025-10-20 13:54:58.384,WeighFeeder,Other,Rolling_Avg,129.51,Good,WF with current data.csv
2025-10-20 13:54:58.384,WeighFeeder,FEB_002,Belt_Speed,0.35,Good,WF with current data.csv
2025-10-20 13:54:59.383,WeighFeeder,CVB_13A,Motor_Current,15.74,Good,WF with current data.csv
2025-10-20 13:54:59.383,WeighFeeder,CVB_109,Motor_Current,28.05,Good,WF with current data.csv
2025-10-20 13:54:59.383,WeighFeeder,FEB_002,Belt_Speed,0.35,Good,WF with current data.csv
2025-10-20 13:55:01.381,WeighFeeder,FEB_002,Load,108.35,Good,WF with current data.csv
2025-10-20 13:55:02.378,WeighFeeder,FEB_002,Load,104.6,Good,WF with current data.csv
2025-10-20 13:55:08.379,WeighFeeder,Other,Rolling_Avg,128.45,Good,WF with current data.csv
2025-10-20 13:55:15.868,WeighFeeder,Other,Rolling_Avg,128.45,Good,WF with current data.csv
2025-10-20 13:55:15.868,WeighFeeder,Other,Other,1.0,Good,WF with current data.csv
2025-10-20 13:55:17.385,WeighFeeder,FEB_002,Belt_Speed,0.36,Good,WF with current data.csv
2025-10-20 13:55:17.386,WeighFeeder,CVB_13A,Motor_Current,16.22,Good,WF with current data.csv
2025-10-20 13:55:17.386,WeighFeeder,CVB_109,Motor_Current,26.96,Good,WF with current data.csv
2025-10-20 13:55:18.379,WeighFeeder,Other,Rolling_Avg,126.98,Good,WF with current data.csv
2025-10-20 13:55:18.379,WeighFeeder,CVB_13A,Motor_Current,16.18,Good,WF with current data.csv
2025-10-20 13:55:18.379,WeighFeeder,FEB_002,Belt_Speed,0.36,Good,WF with current data.csv
2025-10-20 13:55:18.379,WeighFeeder,CVB_109,Motor_Current,27.89,Good,WF with current data.csv
2025-10-20 13:55:19.383,WeighFeeder,FEB_002,Load,108.08,Good,WF with current data.csv
2025-10-20 13:55:20.383,WeighFeeder,FEB_002,Load,104.31,Good,WF with current data.csv
2025-10-20 13:55:28.387,WeighFeeder,Other,Rolling_Avg,129.95,Good,WF with current data.csv
2025-10-20 13:55:35.382,WeighFeeder,FEB_002,Belt_Speed,0.36,Good,WF with current data.csv
2025-10-20 13:55:35.383,WeighFeeder,CVB_13A,Motor_Current,15.85,Good,WF with current data.csv
2025-10-20 13:55:35.383,WeighFeeder,CVB_109,Motor_Current,26.81,Good,WF with current data.csv
2025-10-20 13:55:36.387,WeighFeeder,FEB_002,Belt_Speed,0.36,Good,WF with current data.csv
2025-10-20 13:55:36.387,WeighFeeder,CVB_13A,Motor_Current,16.39,Good,WF with current data.csv
2025-10-20 13:55:36.387,WeighFeeder,CVB_109,Motor_Current,28.21,Good,WF with current data.csv
2025-10-20 13:55:37.381,WeighFeeder,FEB_002,Load,105.36,Good,WF with current data.csv
2025-10-20 13:55:38.385,WeighFeeder,FEB_002,Load,105.35,Good,WF with current data.csv
2025-10-20 13:55:38.385,WeighFeeder,Other,Rolling_Avg,129.34,Good,WF with current data.csv
2025-10-20 13:55:45.818,WeighFeeder,Other,Other,1.0,Good,WF with current data.csv
2025-10-20 13:55:49.382,WeighFeeder,Other,Rolling_Avg,126.42,Good,WF with current data.csv
2025-10-20 13:55:53.383,WeighFeeder,FEB_002,Belt_Speed,0.36,Good,WF with current data.csv
2025-10-20 13:55:53.383,WeighFeeder,CVB_109,Motor_Current,26.66,Good,WF with current data.csv
2025-10-20 13:55:53.383,WeighFeeder,CVB_13A,Motor_Current,15.9,Good,WF with current data.csv
2025-10-20 13:55:54.387,WeighFeeder,CVB_13A,Motor_Current,16.2,Good,WF with current data.csv
2025-10-20 13:55:54.387,WeighFeeder,FEB_002,Belt_Speed,0.36,Good,WF with current data.csv
2025-10-20 13:55:54.387,WeighFeeder,CVB_109,Motor_Current,26.77,Good,WF with current data.csv
2025-10-20 13:55:56.380,WeighFeeder,FEB_002,Load,106.98,Good,WF with current data.csv
2025-10-20 13:55:57.384,WeighFeeder,FEB_002,Load,107.24,Good,WF with current data.csv
2025-10-20 13:55:59.390,WeighFeeder,Other,Rolling_Avg,126.97,Good,WF with current data.csv
2025-10-20 13:56:08.391,WeighFeeder,Other,Rolling_Avg,126.34,Good,WF with current data.csv
2025-10-20 13:56:12.390,WeighFeeder,CVB_109,Motor_Current,27.61,Good,WF with current data.csv
2025-10-20 13:56:12.390,WeighFeeder,CVB_13A,Motor_Current,15.76,Good,WF with current data.csv
2025-10-20 13:56:12.390,WeighFeeder,FEB_002,Belt_Speed,0.36,Good,WF with current data.csv
2025-10-20 13:56:13.386,WeighFeeder,FEB_002,Belt_Speed,0.36,Good,WF with current data.csv
2025-10-20 13:56:13.386,WeighFeeder,CVB_13A,Motor_Current,15.9,Good,WF with current data.csv
2025-10-20 13:56:13.386,WeighFeeder,CVB_109,Motor_Current,28.01,Good,WF with current data.csv
2025-10-20 13:56:14.385,WeighFeeder,FEB_002,Load,112.67,Good,WF with current data.csv
2025-10-20 13:56:15.384,WeighFeeder,FEB_002,Load,114.41,Good,WF with current data.csv
2025-10-20 13:56:15.833,WeighFeeder,Other,Other,1.0,Good,WF with current data.csv
2025-10-20 13:56:15.833,WeighFeeder,Other,Rolling_Avg,126.34,Good,WF with current data.csv
2025-10-20 13:56:28.389,WeighFeeder,Other,Rolling_Avg,124.58,Good,WF with current data.csv
2025-10-20 13:56:30.383,WeighFeeder,CVB_109,Motor_Current,26.52,Good,WF with current data.csv
2025-10-20 13:56:30.383,WeighFeeder,FEB_002,Belt_Speed,0.36,Good,WF with current data.csv
2025-10-20 13:56:30.383,WeighFeeder,CVB_13A,Motor_Current,16.36,Good,WF with current data.csv
2025-10-20 13:56:31.382,WeighFeeder,FEB_002,Belt_Speed,0.36,Good,WF with current data.csv
2025-10-20 13:56:31.383,WeighFeeder,CVB_13A,Motor_Current,16.21,Good,WF with current data.csv
2025-10-20 13:56:31.383,WeighFeeder,CVB_109,Motor_Current,26.57,Good,WF with current data.csv
2025-10-20 13:56:32.389,WeighFeeder,FEB_002,Load,112.32,Good,WF with current data.csv
2025-10-20 13:56:33.384,WeighFeeder,FEB_002,Load,114.62,Good,WF with current data.csv
2025-10-20 13:56:38.384,WeighFeeder,Other,Rolling_Avg,125.52,Good,WF with current data.csv
2025-10-20 13:56:45.826,WeighFeeder,Other,Rolling_Avg,125.52,Good,WF with current data.csv
2025-10-20 13:56:45.826,WeighFeeder,Other,Other,1.0,Good,WF with current data.csv
2025-10-20 13:56:48.388,WeighFeeder,FEB_002,Belt_Speed,0.34,Good,WF with current data.csv
2025-10-20 13:56:48.388,WeighFeeder,CVB_13A,Motor_Current,15.82,Good,WF with current data.csv
2025-10-20 13:56:48.388,WeighFeeder,CVB_109,Motor_Current,27.5,Good,WF with current data.csv
2025-10-20 13:56:49.387,WeighFeeder,Other,Rolling_Avg,126.81,Good,WF with current data.csv
2025-10-20 13:56:49.388,WeighFeeder,CVB_109,Motor_Current,27.86,Good,WF with current data.csv
2025-10-20 13:56:49.388,WeighFeeder,CVB_13A,Motor_Current,16.18,Good,WF with current data.csv
2025-10-20 13:56:49.388,WeighFeeder,FEB_002,Belt_Speed,0.32,Good,WF with current data.csv
2025-10-20 13:56:51.386,WeighFeeder,FEB_002,Load,119.9,Good,WF with current data.csv
2025-10-20 13:56:52.393,WeighFeeder,FEB_002,Load,123.33,Good,WF with current data.csv
2025-10-20 13:56:59.384,WeighFeeder,Other,Rolling_Avg,127.9,Good,WF with current data.csv
2025-10-20 13:57:07.390,WeighFeeder,CVB_13A,Motor_Current,15.82,Good,WF with current data.csv
2025-10-20 13:57:07.390,WeighFeeder,FEB_002,Belt_Speed,0.34,Good,WF with current data.csv
2025-10-20 13:57:07.390,WeighFeeder,CVB_109,Motor_Current,26.85,Good,WF with current data.csv
2025-10-20 13:57:08.383,WeighFeeder,CVB_109,Motor_Current,28.14,Good,WF with current data.csv
2025-10-20 13:57:08.383,WeighFeeder,Other,Rolling_Avg,130.07,Good,WF with current data.csv
2025-10-20 13:57:08.383,WeighFeeder,FEB_002,Belt_Speed,0.32,Good,WF with current data.csv
2025-10-20 13:57:08.383,WeighFeeder,CVB_13A,Motor_Current,16.29,Good,WF with current data.csv
2025-10-20 13:57:09.390,WeighFeeder,FEB_002,Load,117.72,Good,WF with current data.csv
2025-10-20 13:57:10.392,WeighFeeder,FEB_002,Load,116.77,Good,WF with current data.csv
2025-10-20 13:57:15.852,WeighFeeder,Other,Other,1.0,Good,WF with current data.csv
2025-10-20 13:57:18.388,WeighFeeder,Other,Rolling_Avg,128.51,Good,WF with current data.csv
2025-10-20 13:57:25.387,WeighFeeder,CVB_109,Motor_Current,26.79,Good,WF with current data.csv
2025-10-20 13:57:25.387,WeighFeeder,FEB_002,Belt_Speed,0.34,Good,WF with current data.csv
2025-10-20 13:57:25.387,WeighFeeder,CVB_13A,Motor_Current,15.84,Good,WF with current data.csv
2025-10-20 13:57:26.390,WeighFeeder,CVB_13A,Motor_Current,16.45,Good,WF with current data.csv
2025-10-20 13:57:26.390,WeighFeeder,CVB_109,Motor_Current,28.03,Good,WF with current data.csv
2025-10-20 13:57:26.390,WeighFeeder,FEB_002,Belt_Speed,0.34,Good,WF with current data.csv
2025-10-20 13:57:28.387,WeighFeeder,FEB_002,Load,111.86,Good,WF with current data.csv
2025-10-20 13:57:28.387,WeighFeeder,Other,Rolling_Avg,131.24,Good,WF with current data.csv
2025-10-20 13:57:29.386,WeighFeeder,FEB_002,Load,110.18,Good,WF with current data.csv
2025-10-20 13:57:38.388,WeighFeeder,Other,Rolling_Avg,133.58,Good,WF with current data.csv
2025-10-20 13:57:43.400,WeighFeeder,CVB_109,Motor_Current,26.83,Good,WF with current data.csv
2025-10-20 13:57:43.400,WeighFeeder,CVB_13A,Motor_Current,16.0,Good,WF with current data.csv
2025-10-20 13:57:43.400,WeighFeeder,FEB_002,Belt_Speed,0.35,Good,WF with current data.csv
2025-10-20 13:57:44.387,WeighFeeder,FEB_002,Belt_Speed,0.35,Good,WF with current data.csv
2025-10-20 13:57:44.388,WeighFeeder,CVB_13A,Motor_Current,15.85,Good,WF with current data.csv
2025-10-20 13:57:44.388,WeighFeeder,CVB_109,Motor_Current,28.03,Good,WF with current data.csv
2025-10-20 13:57:45.867,WeighFeeder,FEB_002,Load,111.74,Good,WF with current data.csv
2025-10-20 13:57:45.867,WeighFeeder,Other,Rolling_Avg,133.58,Good,WF with current data.csv
2025-10-20 13:57:45.867,WeighFeeder,Other,Other,1.0,Good,WF with current data.csv
2025-10-20 13:57:47.394,WeighFeeder,FEB_002,Load,111.53,Good,WF with current data.csv
2025-10-20 13:57:59.386,WeighFeeder,Other,Rolling_Avg,129.98,Good,WF with current data.csv
2025-10-20 13:58:02.384,WeighFeeder,FEB_002,Belt_Speed,0.35,Good,WF with current data.csv
2025-10-20 13:58:02.385,WeighFeeder,CVB_109,Motor_Current,26.86,Good,WF with current data.csv
2025-10-20 13:58:02.385,WeighFeeder,CVB_13A,Motor_Current,16.25,Good,WF with current data.csv
2025-10-20 13:58:03.384,WeighFeeder,FEB_002,Belt_Speed,0.34,Good,WF with current data.csv
2025-10-20 13:58:03.385,WeighFeeder,CVB_13A,Motor_Current,16.85,Good,WF with current data.csv
2025-10-20 13:58:03.385,WeighFeeder,CVB_109,Motor_Current,26.41,Good,WF with current data.csv
2025-10-20 13:58:04.386,WeighFeeder,FEB_002,Load,113.78,Good,WF with current data.csv
2025-10-20 13:58:05.395,WeighFeeder,FEB_002,Load,114.53,Good,WF with current data.csv
2025-10-20 13:58:09.391,WeighFeeder,Other,Rolling_Avg,132.14,Good,WF with current data.csv
2025-10-20 13:58:15.859,WeighFeeder,Other,Other,1.0,Good,WF with current data.csv
2025-10-20 13:58:18.394,WeighFeeder,Other,Rolling_Avg,134.41,Good,WF with current data.csv
2025-10-20 13:58:20.395,WeighFeeder,FEB_002,Belt_Speed,0.34,Good,WF with current data.csv
2025-10-20 13:58:20.395,WeighFeeder,CVB_109,Motor_Current,27.66,Good,WF with current data.csv
2025-10-20 13:58:20.395,WeighFeeder,CVB_13A,Motor_Current,16.1,Good,WF with current data.csv
2025-10-20 13:58:21.389,WeighFeeder,CVB_13A,Motor_Current,16.51,Good,WF with current data.csv
2025-10-20 13:58:21.389,WeighFeeder,CVB_109,Motor_Current,28.12,Good,WF with current data.csv
2025-10-20 13:58:21.389,WeighFeeder,FEB_002,Belt_Speed,0.34,Good,WF with current data.csv
2025-10-20 13:58:23.395,WeighFeeder,FEB_002,Load,113.13,Good,WF with current data.csv
2025-10-20 13:58:24.384,WeighFeeder,FEB_002,Load,112.87,Good,WF with current data.csv
2025-10-20 13:58:28.390,WeighFeeder,Other,Rolling_Avg,129.83,Good,WF with current data.csv
2025-10-20 13:58:38.392,WeighFeeder,Other,Rolling_Avg,129.44,Good,WF with current data.csv
2025-10-20 13:58:38.392,WeighFeeder,FEB_002,Belt_Speed,0.34,Good,WF with current data.csv
2025-10-20 13:58:38.393,WeighFeeder,CVB_13A,Motor_Current,15.94,Good,WF with current data.csv
2025-10-20 13:58:38.393,WeighFeeder,CVB_109,Motor_Current,26.34,Good,WF with current data.csv
2025-10-20 13:58:39.393,WeighFeeder,CVB_109,Motor_Current,28.22,Good,WF with current data.csv
2025-10-20 13:58:39.393,WeighFeeder,FEB_002,Belt_Speed,0.34,Good,WF with current data.csv
2025-10-20 13:58:39.393,WeighFeeder,CVB_13A,Motor_Current,16.31,Good,WF with current data.csv
2025-10-20 13:58:40.399,WeighFeeder,FEB_002,Load,115.31,Good,WF with current data.csv
2025-10-20 13:58:42.407,WeighFeeder,FEB_002,Load,114.75,Good,WF with current data.csv
2025-10-20 13:58:45.857,WeighFeeder,Other,Other,1.0,Good,WF with current data.csv
2025-10-20 13:58:45.857,WeighFeeder,Other,Rolling_Avg,129.44,Good,WF with current data.csv
2025-10-20 13:58:49.392,WeighFeeder,Other,Rolling_Avg,132.07,Good,WF with current data.csv
2025-10-20 13:58:57.396,WeighFeeder,FEB_002,Belt_Speed,0.34,Good,WF with current data.csv
2025-10-20 13:58:57.396,WeighFeeder,CVB_109,Motor_Current,27.13,Good,WF with current data.csv
2025-10-20 13:58:57.396,WeighFeeder,CVB_13A,Motor_Current,15.92,Good,WF with current data.csv
2025-10-20 13:58:58.387,WeighFeeder,FEB_002,Belt_Speed,0.33,Good,WF with current data.csv
2025-10-20 13:58:58.387,WeighFeeder,CVB_13A,Motor_Current,16.08,Good,WF with current data.csv
2025-10-20 13:58:58.387,WeighFeeder,CVB_109,Motor_Current,26.91,Good,WF with current data.csv
2025-10-20 13:58:59.390,WeighFeeder,Other,Rolling_Avg,132.86,Good,WF with current data.csv
2025-10-20 13:58:59.390,WeighFeeder,FEB_002,Load,115.89,Good,WF with current data.csv
2025-10-20 13:59:00.396,WeighFeeder,FEB_002,Load,118.18,Good,WF with current data.csv
2025-10-20 13:59:15.855,WeighFeeder,FEB_002,Belt_Speed,0.34,Good,WF with current data.csv
2025-10-20 13:59:15.855,WeighFeeder,Other,Rolling_Avg,133.25,Good,WF with current data.csv
2025-10-20 13:59:15.855,WeighFeeder,CVB_109,Motor_Current,28.15,Good,WF with current data.csv
2025-10-20 13:59:15.855,WeighFeeder,Other,Other,1.0,Good,WF with current data.csv
2025-10-20 13:59:15.855,WeighFeeder,CVB_13A,Motor_Current,16.4,Good,WF with current data.csv
2025-10-20 13:59:16.397,WeighFeeder,FEB_002,Belt_Speed,0.33,Good,WF with current data.csv
2025-10-20 13:59:16.398,WeighFeeder,CVB_13A,Motor_Current,16.51,Good,WF with current data.csv
2025-10-20 13:59:16.398,WeighFeeder,CVB_109,Motor_Current,28.1,Good,WF with current data.csv
2025-10-20 13:59:18.390,WeighFeeder,FEB_002,Load,115.28,Good,WF with current data.csv
2025-10-20 13:59:18.390,WeighFeeder,Other,Rolling_Avg,133.88,Good,WF with current data.csv
2025-10-20 13:59:19.394,WeighFeeder,FEB_002,Load,117.22,Good,WF with current data.csv
2025-10-20 13:59:28.391,WeighFeeder,Other,Rolling_Avg,134.59,Good,WF with current data.csv
2025-10-20 13:59:33.396,WeighFeeder,CVB_109,Motor_Current,26.8,Good,WF with current data.csv
2025-10-20 13:59:33.396,WeighFeeder,FEB_002,Belt_Speed,0.33,Good,WF with current data.csv
2025-10-20 13:59:33.396,WeighFeeder,CVB_13A,Motor_Current,16.07,Good,WF with current data.csv
2025-10-20 13:59:34.396,WeighFeeder,FEB_002,Belt_Speed,0.33,Good,WF with current data.csv
2025-10-20 13:59:34.396,WeighFeeder,CVB_109,Motor_Current,26.88,Good,WF with current data.csv
2025-10-20 13:59:34.396,WeighFeeder,CVB_13A,Motor_Current,15.94,Good,WF with current data.csv
2025-10-20 13:59:36.396,WeighFeeder,FEB_002,Load,116.26,Good,WF with current data.csv
